ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_195902,0,9.8211,3.6961,10.4229,4.2079,11.6181,6.0915,5.5354,16.7042,-4.1137,6.9301,1.2896,-4.2885,14.193,9.8839,4.3223,14.9226,8.8144,5.1627,15.707,4.3298,7.3436,26.2272,6.0966,2.9862,10.328,13.4219,-6.567,-1.3621,5.2283,7.0093,-12.7712,9.8163,-0.5994,15.1611,12.0147,6.4382,1.4936,6.6797,12.4727,-1.1582,-11.4565,15.4701,9.815,11.3764,13.7927,-10.7237,10.8395,-4.0458,-8.5449,4.158,12.7669,11.0748,-1.4907,5.7316,2.1622,23.8232,12.1456,5.0575,9.3883,8.9982,7.2222,-8.2844,1.9484,-0.955,4.067,-4.9832,5.2664,16.1703,5.0231,-5.4593,6.3033,0.2445,-0.1654,31.1787,12.175,3.6901,-11.0631,24.4027,5.497999999999999,13.9985,10.4577,14.4762,13.8643,2.0705,1.3369,17.9974,9.5656,16.0905,9.5597,12.4706,-37.5534,6.7399,13.3949,10.8946,8.9098,-0.2643,29.9447,-0.5837,2.4106,-2.4402,3.9891,8.1851,15.4026,1.7728,9.0269,3.9501,6.8364,10.1693,14.0224,14.865,2.5167,4.6988,2.2054,15.2271,2.8647,-2.5021,0.3344,30.0656,-4.9512,6.4763,30.9266,14.6297,3.9825,6.3183,9.4595,12.665,12.3923,4.7545,-4.6629,12.5253,10.8328,1.4277,8.4728,7.023,-3.1175,-7.3415,24.9053,19.2389,2.2834,8.038,-1.0127,5.1615,15.1878,10.2042,8.9909,10.5788,9.39,-3.319,4.294,-3.2488,17.7941,7.8345,11.6892,13.6436,8.0838,-3.2518,13.3599,-3.8337,5.0323,4.3095,13.6729,5.2207,6.8035,13.3963,1.7057,11.092,3.1544,-3.4503,5.732,5.4492,-3.7697,9.3451,15.571,4.9517,21.3667,12.4451,10.9192,13.3903,-6.4985,2.4163,-14.3469,11.047,11.7076,7.7472,12.5426,-9.2451,9.3747,1.6655,12.0933,1.5055,-1.3696,6.782,4.4961,3.1645,17.4026,0.2208,7.6986,9.3037,13.3304,-0.0314
train_30437,0,8.6946,2.9578,7.8024,2.6245,10.4037,0.6126,5.0515,16.7573,0.1523,8.4417,3.0734,-6.9485,13.8128,9.4342,9.4182,14.7708,15.9962,6.3998,18.0627,11.220999999999998,13.5203,21.5292,8.0412,3.048,9.2619,13.712,-3.3867,1.712,5.1789,4.1859,-3.6851,13.3128,-1.6839,14.9504,11.6332,11.107000000000001,-0.8857,7.6865,17.8083,-4.8746,-6.2418,7.0188,11.5399,12.0105,6.7977,-6.1612,11.7226,-0.537,5.5754,8.0254,12.8994,13.2049,-5.8009,6.4432,-6.3762,0.1228,12.2478,6.6022,8.9418,8.0131,15.034,-1.6268,-1.7818,6.0367,7.2225,-0.4039,5.4788,8.8068,5.0156,-4.2091,15.194,0.6732,-2.714,13.6828,16.6766,17.9141,4.2712,15.4679,2.7914,14.4331,1.042,11.5337,-18.6922,13.7687,-4.0871,19.7637,13.3364,8.0669,9.999,3.5941,-12.6583,6.7539,11.2288,10.5293,13.9285,-0.721,14.8831,25.8304,2.6511,-2.3756,-1.1706,10.9379,20.5747,1.5766,13.350999999999999,3.5235,12.7444,19.680999999999997,14.307,19.3486,14.9102,3.6210000000000004,2.7602,7.99,4.2258,3.5503,2.0134,31.516,-10.8918,3.4894,18.8377,10.9061,7.0987,2.5939,1.4508,12.4814,13.5489,-0.3374,-1.4791,21.2068,11.6513,0.5737,8.9577,6.2571,-2.2738,-4.7917,37.0148,21.8795,-6.0924,2.0951,2.7418,10.9767,18.2752,9.2582,7.8993,-0.8869,13.3154,-13.4243,3.9133,19.5876,18.564,12.9938,8.8834,14.8909,-1.9361,4.8193,12.1546,-11.8014,17.0447,14.6169,35.0742,5.6126,6.8129,10.055,-3.9591,25.2729,2.9246,-3.9338,10.1728,5.5735,3.0583,5.3617,7.1039,12.4601,8.4094,9.818999999999999,3.0385,8.0485,-9.4117,-0.8979,-4.7679,11.562000000000001,-5.2376,0.5796,23.1208,-0.6843,4.7644,-25.3154,19.3407,-0.4677,-4.4356,7.5619,2.5777,0.7244,15.8535,-1.2223,-6.053999999999999,7.6374,18.7732,-6.3554
train_95524,0,12.7618,5.1835,11.9489,5.7311,10.567,-17.3278,5.9081,15.4097,-3.1279,8.4247,-5.2353,-7.6221,13.615,16.2105,6.5972,14.5047,8.5104,0.6637,12.9468,7.452000000000001,6.1289,24.467,5.2264,2.9731,9.0922,13.6105,-9.7729,-2.3974,6.0348,11.3475,3.0974,9.572000000000001,1.7214,10.3638,11.2226,0.8028,5.3451,5.1729,14.5654,-0.2866,-5.7152,8.8662,11.7487,11.2565,16.9059,-10.1458,7.9813,-16.687,5.8942,10.2572,12.927999999999999,16.8712,-4.2048,5.2568,3.5086,18.4293,13.8237,6.5351,10.9809,9.9644,11.362,-6.1881,2.1678,3.3052,5.1822,-7.0678,5.6216,-1.4,5.0157,2.5876,33.4861,0.9324,1.6638,9.216000000000001,16.5986,26.6452,19.5835,17.6191,2.3537,14.6478,-1.1979,13.5923,3.279,12.8368,-6.9592,17.0053,8.5498,23.1384,11.3072,0.9622,2.6356,7.1987,7.1312,10.7838,12.6191,-0.1121,7.6969,37.1633,1.4393,-1.2386,3.1255,18.9822,18.0494,1.7645,13.6499,2.7951,11.2004,29.503,14.2008,18.5321,7.8082,5.0908,1.9594,2.0172,3.5834,5.6553,3.1235,6.1284,-4.1948,0.3365,14.4027,13.8141,-5.2989,10.2814,1.5590000000000002,12.3325,13.6991,-1.2943,3.5222,15.6863,12.1809,0.8288,8.1366,7.422000000000001,-4.3962,1.2770000000000001,3.8466,10.3951,2.3059,3.0705,0.5023,5.1904,8.5267,15.3065,9.6803,6.0383,8.6601,-1.4651,4.0622,-3.0697,14.6173,14.1757,3.9616,16.0474,4.2472,5.92,13.3302,2.6173,8.4248,4.6833,14.8887,5.9653,5.8762,16.4046,-2.1002,26.6565,3.3795,-0.8562,4.6901,5.439,-4.5595,-4.5323,30.3535,-8.1742,16.413,10.4622,-2.5024,6.8783,3.5561,-1.7152,-1.3431,9.8201,-2.6269,3.5873,12.575999999999999,0.6426,10.7368,-17.6469,17.3597,2.4908,13.4573,14.7055,0.3058,2.0567,20.387999999999998,0.654,4.5003,9.4147,11.4799,3.3353
train_67091,0,15.2093,-1.0101,10.4238,8.9958,11.5354,-1.6292,5.787000000000001,13.4868,2.1639,7.5462,-4.9357,4.7697,14.1321,8.1013,5.6339,15.6177,12.3117,-0.8096,8.1523,1.0601,5.9368,19.4832,5.6089,2.5337,9.3255,13.5587,-2.2903,0.0737,5.0259,7.7534,-3.0019,13.1054,1.8792,13.6468,10.8626,4.494,-0.1843,5.8189,6.5479,4.2866,-3.1198,7.3944,10.8924,11.7688,8.9764,-1.475,11.5863,-26.4218,12.940999999999999,23.3518,13.617,12.2113,-12.4519,6.0791,4.5853,4.2993,22.1597,5.9965,4.9941,7.2801,10.0577,-24.2913,-0.3585,-0.9502,4.4086,2.8276,7.7855,16.5388,5.0228,-9.57,15.270999999999999,0.6032,2.4228,17.5364,33.4599,18.9621,11.8907,22.7187,4.2027,13.4542,10.5582,15.472999999999999,3.8183,11.3606,-1.6418,16.6323,5.8928,5.3009,9.2414,8.4973,-32.6671,6.9466,14.9705,10.7291,13.0145,0.03,10.6259,27.4101,0.8178,1.2785,-2.3238,15.21,42.4252,1.6377,10.2653,4.7399,11.1409,14.0086,14.1987,27.7798,-1.37,7.1193,4.169,7.8,2.9663,3.6422,1.3575,29.9119,7.7867,3.4715,30.3635,12.8238,0.1741,4.115,5.7497,12.1618,11.6989,-1.9658,-0.9002,12.802999999999999,13.4281,0.3953,8.8188,6.944,-5.2326,-9.3034,29.214000000000002,13.9301,5.1338,10.2295,6.8138,7.8432,24.4904,13.335,7.4597,0.825,10.2545,5.5983,3.8771,24.3567,15.6545,6.2488,9.7036,14.8955,13.4499,-9.7717,12.3969,-7.8141,17.3903,12.8255,38.7981,5.1831,3.8337,9.4875,0.5677,18.3599,2.9904,-3.3737,6.968,5.4794,-3.0758,1.5087,14.0832,11.6417,32.0326,12.7806,5.0182,15.6832,-14.0522,1.5206,1.3051,12.1538,-3.3984,10.8882,1.6949,-2.7176,7.6787,-3.0989,16.4544,-0.812,1.7942,6.901,2.6981,8.1883,12.8107,-2.1423,7.8662,10.0649,15.1373,-5.7376
train_161178,0,6.2326,-8.1114,9.0171,8.8779,11.8878,2.9776,4.6467,17.7548,0.3145,9.4269,5.4362,-0.8704,13.9127,6.3321,7.9613,14.4957,9.448,3.7555,10.6897,12.515999999999998,12.8791,6.4943,6.9552,2.197,7.5965,13.8879,0.1918,-0.1518,6.2969,4.2084,-2.1864,11.2053,-4.6997,17.7973,10.9928,5.0088,-0.1893,5.6615,4.6593,5.8699,-4.4546,15.9636,12.1438,11.3987,9.285,12.3645,11.8072,-0.0052,22.929000000000002,23.8781,14.3035,20.7301,-0.1313,5.7496,5.0388,14.1101,13.7017,6.0059,3.9631,8.7843,23.2018,-12.8349,-2.5980000000000003,-1.5236,6.2087,-5.9864,3.0899,2.2376,5.0264,2.975,13.0483,0.1914,-2.6328,17.0291,21.4942,9.2022,3.265,13.6744,4.9272,14.8512,3.4921,13.7239,-8.2358,12.7557,-6.7671,23.5308,3.2612,8.3871,8.3453,6.7669,4.2855,7.25,3.7460000000000004,10.5097,11.0159,-0.1958,20.4271,20.1377,1.9884,-0.18100000000000002,-5.5344,13.2091,19.7204,1.7324,10.8649,4.5339,10.7655,9.8241,13.925999999999998,13.4407,7.8076,6.5699,3.0038,10.7734,2.3586,0.7841,4.3444,-4.3024,10.822000000000001,-1.9916,31.9936,13.9302,-3.4843,2.4673,1.0543,12.4403,12.1433,1.9908,-2.1123,19.4539,12.432,-0.0614,9.5599,6.5217,-4.2588,2.2876,27.7629,6.0941,11.534,9.7492,3.1926,5.4275,14.7899,15.1818,9.7565,3.0613,8.2397,-1.7006,4.2956,1.8284,15.0765,7.1805,6.2041,15.5676,12.3668,-7.1722,12.29,-0.7037,24.6319,15.8425,29.0993,5.4998,3.7067,18.3947,-3.3505,22.2994,3.4286,-3.3226,6.8772,5.3602,-2.3294,-0.9094,26.3867,-8.7873,22.3985,13.415,5.1043,13.24,14.592,1.4643,0.7061,10.5078,2.6019,0.5108,15.2833,-6.8142,11.2019,-16.9989,19.0304,-0.2101,6.2797,13.7374,3.4357,2.0573,17.3772,-1.7644,9.0241,8.8248,14.6985,-7.8737
train_40016,0,8.9364,0.4226,7.9116,4.3444,9.4072,1.3968,6.9403,23.8875,-0.9561,9.0188,-7.982,-12.0708,14.04,3.4933,9.037,14.4596,9.2265,-2.3157,15.2464,12.8728,4.7567,23.9489,3.5712,3.0189999999999997,6.0881,13.5844,-2.6417,-0.0982,6.0818,1.8882,-3.3529,7.2526,3.3802,12.6972,11.5836,-4.0914,-0.978,6.9881,9.4327,4.9254,-8.4095,7.2353,11.4563,11.8604,11.5544,-6.0089999999999995,9.2746,-6.1014,-0.3659,11.5544,12.9182,1.7874,0.6234,6.7227,5.6131,12.0941,16.4146,4.9179,5.1394,9.4846,22.1227,-5.7589,2.7342,-2.4495,6.6133,-0.4003,5.7142,7.0513,5.0165,-4.2318,11.5401,0.8277,7.4576,23.3161,14.8103,21.4454,0.8099,21.1684,1.8713,14.3256,7.7998,13.2502,-7.3509,14.2757,-3.2753,18.0673,8.6917,13.905,7.3846,0.289,-33.4401,6.9282,14.6184,10.6368,12.6595,-1.0913,14.8726,11.8308,2.0041,-4.0192,-21.5133,8.9792,17.6729,1.8714,13.5151,4.2086,9.1439,9.1172,14.394,22.9639,8.9001,6.0749,2.541,13.911,3.9588,2.6838,0.8786,16.073,-15.0434,5.3469,29.9751,10.5982,4.1159,-8.7006,1.095,12.4826,14.1674,2.4942,-6.9531,19.5457,12.2878,0.6941,6.1621,7.0263,0.065,-4.9988,35.7924,18.8136,-1.3422,12.8942,3.2491,-10.8549,16.2395,11.3301,8.8385,4.8794,10.7829,-7.6057,3.6298,-12.8983,19.1706,14.8273,10.3291,17.2054,9.2477,-10.4107,14.5257,1.0042,18.7313,9.595,38.3051,5.372999999999999,4.7548,13.6528,-11.4198,16.6629,2.3626,-12.7263,8.2968,5.3248,3.8561,6.55,7.6803,9.8698,18.4836,12.1742,-0.8111,13.7506,-7.5882,4.6659,-9.2898,8.1638,-4.0695,6.7573,22.4607,1.7567,8.5848,-24.0888,13.4394,1.1727,-5.086,3.1282,3.5648,6.4945,18.7906,-1.0141,1.0669,8.2441,18.1402,3.0853
train_59742,0,8.9685,-4.3492,7.8745,3.9597,8.1299,-5.6556,4.9193,17.3009,-3.8015,9.0173,-0.1531,-12.0864,14.1296,8.2131,6.3002,14.8866,9.1683,-10.4477,17.7425,11.5856,18.2053,26.883000000000003,-1.368,2.7451,2.8027,13.4233,-3.4065,-2.7313,4.2845,5.3102,-13.8994,10.142999999999999,1.4938,16.1609,11.6914,7.4494,0.4194,7.1095,6.7339,-2.309,-13.6964,4.92,11.334000000000001,12.0439,12.8262,-8.2193,9.3051,2.551,23.5551,20.2765,13.127,23.4326,0.0093,5.1797,-2.9145,15.7323,13.8682,6.3352,7.1497,9.6358,14.9234,-15.4003,3.0715,5.6086,7.7525,-1.9914,6.5396,16.5434,5.015,-6.2064,7.2379,0.7914,-5.4502,28.1291,28.5493,22.3264,10.9832,24.6357,8.6,14.3754,11.9115,14.757,4.7426,-4.211,-4.9833,13.7253,9.0444,13.3413,8.7055,-1.5963,-18.3696,6.8275,12.0458,10.0677,10.0935,-0.8519,-0.0408,11.2594,0.8989,0.34299999999999997,-2.5682,25.1113,15.3023,1.6772,13.3188,4.3191,9.5827,24.2533,14.4084,26.4797,5.8815,6.0975,2.6039999999999996,8.7807,3.156,4.1816,1.0623,12.5373,-5.9596,-3.2397,31.2429,11.6856,-6.8336,16.2873,5.267,12.1222,13.8307,-1.8534,0.2956,18.3857,12.4093,0.228,8.4117,6.9601,-14.1052,-20.929000000000002,28.4416,17.2261,1.8579,-11.3406,7.3396,2.7294,11.2217,9.7122,9.4517,6.4102,8.3341,3.6297,3.8688,4.4639999999999995,19.1047,12.7194,10.5568,17.1966,15.687000000000001,-8.4504,12.0946,-8.1484,28.6124,12.7631,32.3446,5.9024,5.2316,13.7307,3.2375,14.0988,3.1894,5.5367,4.4247,6.079,-5.4237,5.7349,21.2556,-4.2958,15.4248,7.0263,-3.9554,11.2677,6.8159,4.7576,-0.9699,7.2136,9.4494,13.3632,18.2238,-12.3311,12.9965,-3.6554,21.3029,1.3409,-1.7073,8.0837,0.8873,1.2756,15.4377,0.2258,-2.4052,8.1998,18.122,10.6156
train_30579,0,8.9353,-2.9216,8.5775,7.3748,13.6453,-14.5983,5.118,11.7331,-3.6572,6.3838,-5.6191,-8.7804,13.923,11.2519,6.0813,14.3418,5.1893,-2.6274,16.9243,1.9334,20.3681,13.5161,6.1293,2.9339999999999997,14.9155,13.3755,-1.733,-2.3898,5.4934,6.8229,-17.7597,12.5434,-0.3497,7.9001,10.7358,13.9052,-2.9662,7.5212,22.4009,2.0144,-6.912999999999999,-0.1888,11.2481,11.4269,5.3526,1.3486,8.754,-2.9609,-2.8831,19.2622,12.7058,28.819000000000003,-3.3032,4.2556,-0.7806,14.0734,22.6181,5.4896,1.1295,8.3121,12.332,3.3373,0.6161,4.539,2.1986,0.7687,5.8898,8.7913,5.0127,-2.6494,17.8598,0.1239,3.0225,11.5888,38.5898,24.8687,12.1575,25.7838,7.6173,14.3981,9.7755,13.5553,6.956,-10.9058,-11.8641,15.2884,14.4544,20.0427,7.0881,-1.6740000000000002,-38.2306,6.9043,15.6882,10.5023,13.4085,1.2531,18.9679,24.9102,1.4340000000000002,0.0947,2.6168,16.3246,1.6094,1.6032,12.4715,3.4676,11.8461,21.0576,14.0419,24.6845,8.3569,4.7374,5.9178,8.8721,2.8285,5.0129,2.0217,8.2645,-8.6375,-0.526,31.9007,10.4838,7.4586,15.3937,2.6905,12.6568,13.5313,-0.8138,-4.2588,17.5773,11.9469,0.5647,8.0204,6.921,-4.9145,2.5281,13.225999999999999,31.4771,6.0709,3.5348,0.0463,4.1274,4.0296,11.852,9.0062,-0.8507,12.384,2.5249,4.1252,-0.2688,17.7249,7.0360000000000005,8.8087,16.9252,4.3587,2.6283,13.1318,3.6539,13.6589,10.1485,38.8842,5.8117,6.718,2.5219,0.6859,19.3587,2.6056,-12.6015,-0.9279,5.2301,5.3723,6.4457,23.3655,-6.7382,10.9204,12.2126,1.1515,12.255999999999998,-18.9975,4.1863,-4.2112,10.7329,1.0884,9.072000000000001,23.5333,-6.4445,6.7052,-10.9719,14.8917,0.3698,8.1422,3.5732,0.9401,2.7851,21.5611,1.6802,5.1722,9.936,18.2527,13.7736
train_45567,0,11.1755,-0.6172,9.8202,5.858,10.288,2.4606,5.4334,13.2366,0.8599,7.8248,-1.1879,-5.4058,14.2717,10.2177,3.0964,13.3938,8.6461,-15.5427,15.559000000000001,28.6805,15.2189,9.4419,6.3324,2.7273,13.4597,14.2299,-4.3383,1.1482,6.3974,4.9823,6.6048,8.3879,-2.2004,22.5473,11.1108,7.856,-0.5096,3.2081,9.1661,-0.7163,-6.0915,3.1689,11.0462,11.1177,0.2574,-55.2644,11.6449,-25.9786,31.5257,10.0871,12.3943,10.7948,7.0819,5.7845,11.3609,21.0342,21.0311,6.6592,1.2079,8.9697,8.6635,-16.9451,-0.0416,1.2631,6.103,0.0127,6.1847,3.7575,5.0329,-0.9364,19.2062,0.5439,-0.5329,17.5965,12.5178,16.7535,17.2048,15.5787,7.523,13.8471,8.4379,20.2936,1.04,3.9448,-6.4955,22.5724,7.1952,11.6528,8.1878,1.7475,-15.1211,6.9957,7.5365,9.8189,12.2215,-0.3529,14.4353,15.5426,2.4704,1.2433,-21.9366,20.5995,14.4994,1.4363,12.3101,3.6774,9.1941,25.5808,14.0532,13.4629,2.7257,6.1257,2.6589,2.5454,2.8184,1.7438,3.6342,9.626,5.6648,3.2667,44.7509,11.0886,3.8641,-6.4613,-1.2627,12.0655,13.4535,2.4368,-0.0633,20.225,11.6327,1.4987,7.0828,6.4684,-8.6607,-17.8559,33.9458,20.5823,6.1943,4.6071,2.8628,9.4169,14.2674,11.0459,9.2246,0.3406,8.4769,-2.1836,4.1595,8.7421,18.2249,7.6381,8.4648,18.555,16.0162,-10.5056,14.4559,-4.7626,23.561999999999998,8.4363,26.6153,5.1994,3.0522,19.744,-0.7748,13.2046,3.4522,-2.0948,6.2508,5.6237,3.5412,3.6606,30.0013,-0.3426,14.3054,13.1001,-8.9174,14.9689,-11.2907,2.5852,-13.4668,8.3352,2.8389,9.2981,14.2407,-9.1765,12.2718,3.4129,9.7895,1.1472,6.2728,5.8372,1.6463,3.1459,15.1439,2.3532,11.3661,7.999,14.5545,-12.3246
train_194095,1,12.0391,3.1303,10.331,8.0605,8.8256,-2.9783,5.4201,13.1548,-3.6368,9.3401,2.9565,-1.2789,13.9213,3.2125,10.9484,14.9592,9.6499,-2.9397,17.7482,13.5827,9.1567,16.3662,4.6477,2.7745,14.7176,13.7108,-0.3345,-1.6826,6.3709,4.4503,-9.1978,13.2155,-1.8355,9.5394,10.5041,1.0191,4.548,7.2449,9.3903,-5.6671,-5.1183,12.1736,11.2448,10.8384,9.8481,-4.5268,7.1816,-1.0366,-5.8685,19.6616,12.9243,12.443,4.4563,4.6548,-3.0101,5.2004,17.254,6.7979,4.0298,7.8799,21.2163,-18.2079,0.6739,-0.4527,5.5275,-1.6008,5.9272,1.6347,5.0121,-6.9728,20.5677,0.5799,-3.2159,11.3586,45.2873,6.7874,7.0948,18.0885,3.1889,15.637,-0.7051,13.2723,-9.862,-3.4992,-11.6615,17.2302,10.5245,11.8773,7.1096,6.2469,-21.8337,6.8265,14.1479,10.212,11.7227,-0.6397,14.1084,-1.7772,1.84,-1.8924,-19.8608,15.954,19.6819,1.6067,13.5442,4.3821,9.7438,12.6266,14.3185,22.6657,0.9039,6.8605,1.9438,16.1139,1.5390000000000001,3.4216,1.62,-0.2315,-16.3448,5.4581,37.5121,11.5519,3.0304,10.2212,6.9339,12.8251,13.5969,-4.1376,2.5314,15.1694,13.5489,0.5592,6.8014,7.1315,-5.9367,-5.1601,38.755,24.3394,6.9455,-0.4641,2.3384,-0.3062,10.0231,10.9357,10.2361,5.7394,15.7849,-3.3025,4.0082,10.205,19.2726,8.7864,6.4268,15.9908,7.5676,-6.5209,13.9735,-3.4932,11.6265,10.2984,24.5874,5.7261,5.6105,15.2038,1.2061,18.515,2.3024,-8.4331,7.3493,5.8966,3.1421,7.7751,23.7691,0.1878,26.0315,11.714,-4.4034,11.2744,-4.2438,0.6618,4.6349,12.062999999999999,-1.4506,17.8728,14.7685,-14.8445,7.7492,-3.5975,20.8001,-0.5905,11.647,9.8753,0.8319,5.9436,18.3348,-0.2599,8.6756,8.0996,12.2987,-3.7493
train_155275,1,12.1375,-2.4021,13.6501,7.6569,11.0717,-12.6374,7.4083,14.1535,4.4636,6.8898,4.6681,-3.1260000000000003,13.7994,6.6024,6.0229,14.5924,14.0796,6.8312,19.8977,21.6076,13.8116,14.7023,0.2699,2.19,13.6807,13.5354,-3.2669,1.1974,4.552,-0.5305,0.5718,6.5063,-5.1908,21.3876,11.7445,13.2357,0.9287,5.0009,14.3222,0.0974,-10.699000000000002,13.3431,11.6531,11.4186,13.2543,-17.7731,7.7211,-9.9002,14.38,18.7344,13.415,14.4444,-2.5375,5.3249,7.8864,3.6724,16.2522,5.6989,4.2089,7.8254,6.4185,-1.5588,2.0366,-0.7932,6.7559,6.29,8.082,21.0494,5.0158,-1.3279,21.8053,0.5797,6.7128,23.7944,17.7121,2.9154,-7.0343,21.6692,4.8777,16.1138,-9.9598,12.0549,-11.8591,-5.3204,-4.1107,14.3347,-0.7754,20.8786,8.0661,8.9145,-8.3479,7.0054,18.0704,10.051,10.3289,-0.7794,17.0389,25.9297,2.2916,3.0764,-22.3123,7.8967,14.956,1.5062,10.1228,4.7362,7.561,21.234,14.2004,23.1689,2.0359,7.3977,5.1349,6.5914,2.5747,-2.0597,2.966,13.911,-13.1628,-1.7252,17.2377,13.255,4.3041,-2.8135,7.4653,11.9592,13.802,-1.0256,5.211,16.0646,12.8265,0.3925,9.5443,7.0772,-13.4428,-10.6451,22.1116,31.296,13.2651,4.6101,-4.986000000000001,4.6088,8.3328,8.5077,9.1067,-1.5164,8.4488,-7.0754,3.7614,2.591,15.3167,18.3019,12.4919,14.3067,14.4002,-5.983,12.6054,-0.0867,19.9437,16.2709,21.3098,5.5253,4.1558,8.1183,-11.6295,11.2504,3.0067,-1.3289,3.7011,6.0007,3.6361,5.7752,16.0719,-4.479,10.495999999999999,13.2648,0.0665,9.1118,-12.7507,-0.2157,-1.3085,7.3697,5.7523,13.7005,20.5293,-10.0785,3.6169,-18.9596,11.4866,0.9236,1.5522,4.1167,1.3093,6.0695,20.2396,0.7238,-8.9758,8.5944,20.0948,0.3131
train_5152,0,10.0297,3.2716,8.8406,11.6348,10.1838,1.7412,5.9546,12.8853,-1.8952,6.4855,0.5836,-8.8487,13.8912,7.8903,8.2489,14.6107,10.8171,-2.9221,5.6838,11.3972,21.4866,19.2616,1.9707,2.1113,10.2393,13.5616,-3.3886,-0.4423,4.9221,2.7886,-24.2316,10.8473,2.3996,16.6787,12.1781,-1.5507,4.3433,8.0044,5.0199,-1.6351,-22.1339,9.5702,10.6338,11.2655,-1.7763,-15.113,10.9497,-25.1094,14.8647,30.4659,11.2112,15.3612,2.0075,5.4288,14.0238,17.0992,14.8715,5.1767,1.6108,7.3618,6.9856,-7.8301,0.385,-3.4624,5.9873,0.1309,5.412999999999999,10.4696,5.0318,-5.2926,9.9353,0.3894,0.1794,24.8834,1.6580000000000001,8.9118,-6.6107,14.9071,2.8077,15.8161,0.4446,15.024000000000001,1.2351,-8.8982,-2.6746,23.9399,-12.7592,14.9277,8.6088,6.7599,-37.5913,6.8096,14.4649,10.4595,12.4038,1.2155,20.367,11.4825,1.062,-0.7727,-0.4704,19.9538,14.0441,1.5371,10.0916,6.2706,9.8867,12.3271,14.1564,14.9796,7.9043,6.8426,3.0163,2.9003,3.5401,1.6812,3.9306,38.0352,-13.013,-0.742,34.5547,9.1242,-0.9211,1.3225,4.9449,12.4012,14.0665,0.5635,2.0944,20.0906,12.7695,0.517,8.1774,7.5414,1.5590000000000002,0.3114,13.5624,19.4049,10.2776,24.0221,12.8946,7.5024,12.3448,10.8337,8.822000000000001,12.3172,11.2039,-7.1172,3.8216,15.8972,16.2871,15.1876,6.9692,16.3036,4.103,-0.3056,14.2679,-0.0165,24.9916,10.0433,12.5896,5.67,5.8238,8.8825,-1.4417,23.2994,3.427,-9.8476,6.4952,5.4603,-4.8626,3.6342,13.2062,-8.0846,9.0379,14.0271,-15.3362,16.5594,0.0028,2.9892,-9.0115,9.1485,5.0087,5.6572,21.5683,-7.8543,7.8766,-1.0976,18.7776,1.7013,5.1897,4.8329,2.1059,-2.0281,19.2101,2.5813,6.9578,9.5187,16.9259,-4.7216
